BOD,COD,FecalColiform,IP,Class
10.839808754246224,42.65896932812222,529416.0367118521,2.014848967472446,2
26.760179796245957,70.35806572681163,1250585.034538725,1.311599722002832,2
27.292819979965564,65.09884962125548,1300735.560277215,2.831810231589075,2
2.354761379953195,32.75432478583733,1424275.0918692301,2.681924027303796,2
19.627377655034962,54.14718548800131,1210887.7219180916,3.4715210489882233,2
12.134501824754974,56.59386550426965,1418765.509238809,3.155788380142358,2
3.0335217515120503,97.23364119063879,343553.25817778555,4.964271961685268,2
26.15464968686065,38.882758061291476,1474061.8830874818,4.264669112982577,2
8.383132696976112,69.67754717277118,681044.8943173013,4.091751844601224,2
9.070883126242562,94.57354486204969,54872.71300486265,2.570168431224965,2
25.023194266218173,46.696967586172775,1390938.8327581943,1.2324736936952196,2
13.893066381055116,26.005749336742873,1154305.9105700757,2.7436282997821904,2
26.478452512454517,93.79733589365418,776567.3037207543,5.166825783769355,2
28.137582221750147,32.65475127493749,113821.34133932632,4.453695550243138,2
29.48879488866184,86.94655635471248,1259723.414156721,3.5329396386538185,2
25.62542339914689,71.63853986160818,1425406.7435137825,3.440337004526312,2
14.32848835407058,83.6681313018865,174637.46936132686,4.8246679113189765,2
7.284433305407499,73.8548313811508,491162.0186296454,1.9631497427617566,2
9.935569633028335,60.75569549885172,647495.6479329338,1.3131680259518714,2
15.700901970357636,34.32301682510862,420791.0684965864,3.736777186926779,2
28.59954029030749,40.70455646496934,1548053.1682431656,5.243484847383711,2
15.572497937868217,13.075870418719605,774573.7203899074,1.3750200896053917,2
26.798709453564854,37.92830365242072,656117.2040258494,4.096892178957881,2
13.817645004743984,62.28129951475857,697086.5000414742,4.773110129083371,2
6.3574727853095,5.088526264615342,1330071.032620904,5.194132065256959,2
17.065871146310197,80.12128224377575,1522152.5504326147,5.211570239410841,2
15.45508470259897,88.4461629264066,118467.71696105841,5.092460090622662,2
3.2250434312458314,62.20816189695037,1341229.4465353047,2.2757693851535588,2
8.54827385881188,32.01622801377693,578654.4879879879,3.431732335715753,2
5.929445172348396,20.4463977682358,453151.3643961113,4.826693534611009,2
6.873863896644944,41.8226724436418,1507003.0404274615,1.9217697317149969,2
4.501552654756701,11.957523485083131,1488100.917675507,1.5887709067212983,2
27.402972186700094,20.332595613281786,422945.87048208405,1.3170689291570643,2
8.386975086763762,63.871175776360644,1527233.6183862886,3.2784415802105906,2
20.55985643491183,52.01841272516503,1361054.6206972713,4.535512183659596,2
6.487551580683993,8.236348972123297,1215191.8873302776,4.499078671441713,2
21.161840688452383,40.66216704007735,368227.65817107307,2.462698211829072,2
20.401901959437403,79.52992848015599,368543.7350959644,3.777373496615054,2
19.02782648395825,81.87236851701313,1295486.7774704483,4.630254102272116,2
3.8931630149098777,51.9845014915861,907440.4638309416,2.2743696953627626,2
29.015066581796827,21.16724619985139,1591915.0138682881,3.6209845351745455,2
30.140236535204576,31.270519950148863,743967.6462790525,4.65069022192446,2
30.602280788960837,33.60490121550547,649109.0046388126,3.103699439866971,2
28.161107013931506,38.12160245539194,333952.37513585173,1.9862668105402326,2
23.437807148366154,40.17105491846695,1030310.1584464702,4.923407817756618,2
25.40688451148186,43.772995521623635,533342.8638689074,1.3239337446681607,2
16.24414333546477,59.717281043503405,865758.8665899545,2.9102265853923495,2
17.996678644788883,97.79715876726635,247606.97269704303,2.0175779671314094,2
14.635030744864618,94.18627057002459,1414818.4707373804,1.2283790978957019,2
11.8950460689065,52.82974163482817,1252959.082795111,1.2313208101036468,2
11.264855942004772,40.47212656520192,1585046.3366593823,1.2271270017764437,2
20.130834409382544,47.768119207880524,846120.2195682178,2.3879108159824267,2
12.03921424596398,14.323418390273666,239072.34923333273,5.2146381810667854,2
1.9155761211430122,49.68917554894535,1167791.3941991518,5.08943440352247,2
27.26311293247981,55.61256733106795,1214418.2137010104,1.5803522827364618,2
19.94517240484591,57.29935288333505,867787.0000734167,4.856193140641065,2
9.735346121346154,88.1422729431814,816482.0619796627,1.2106970761313165,2
19.94845639322437,15.72340169992845,904373.982374003,1.2423345529537893,2
5.415687343563146,42.57594920323635,601143.2784341169,2.1592497721359774,2
15.47502318212518,72.43007105080854,186864.85311160816,4.8223721278562195,2
28.741380429000593,63.54389907210189,1233476.4060978855,4.64947758921836,2
16.215976949276126,59.43414279862376,331359.72233558074,2.5290115307993366,2
11.84899248951129,27.698710809150477,803586.0779484628,1.4510824523474806,2
13.567920226863832,52.12937775620552,1127860.2458286567,4.956753445262955,2
17.11174391855969,92.06626639948212,762110.8082190686,4.884627726428608,2
10.55621843742003,95.38997654799229,760482.6315539666,3.7987433396648447,2
25.30626378939577,63.11758883899589,1341129.281580587,3.745189615460678,2
1.01319883226531,44.44384711244958,1176150.7273164177,4.00634714268351,2
26.87043158953575,59.927737239994464,901168.285272532,1.4839442960862743,2
17.522500038742272,58.5291320838037,588078.0764692229,3.8949911988306436,2
18.588344222566526,50.02479150420044,101811.71970770284,4.220027225589447,2
9.828855771834393,47.79682533179805,384813.425327638,2.6965806304371203,2
23.705271497643107,62.3737346683575,949523.7725626084,2.1108138606874514,2
24.63699736596959,70.50936892777318,958731.3812835662,2.5247290752823526,2
2.9584742633925885,15.455454130795465,261431.9573039988,3.716756149396968,2
7.289864897963642,22.13128009758696,1137731.8642235915,3.834404407630795,2
23.192534893848304,76.13384989150472,594936.6368605212,2.66468709792841,2
3.6102885758837164,1.034036223937412,746023.5393382591,4.13446474131011,2
20.094189086317012,81.51875413329671,1232063.4567132792,4.201812872231642,2
26.601054516984856,74.21781132638094,1211149.7455046366,3.3895700658916814,2
14.700162575720773,96.53399878960953,1057047.1822670933,2.719457217185547,2
1.1045467071895647,92.10001160426565,1103193.6901179587,5.312292070367191,2
28.39765227654988,61.271649413802486,880069.2226083882,1.3664990961819716,2
5.838420378402701,92.02224123062733,1487717.6805022177,2.5887262770634223,2
7.149399140183938,75.5394453424768,1166877.881518111,3.598260661504548,2
18.653648514036043,62.63556859162949,998273.6694773935,4.254504607650563,2
19.44784590799057,60.733726395658856,812250.5435582276,3.641356820293102,2
23.05624837760279,96.05079356784836,1150110.59137465,2.851451016517946,2
11.11479170194428,0.9199552640663942,1415488.0824545703,1.5366248120443058,2
17.79374907319271,80.12713076767999,735600.8575211214,5.077595653888521,2
21.40243680942089,90.2307120069467,547886.3704713624,4.376958901564712,2
7.860600671742163,31.51847690008754,365153.5589706669,4.834538237785964,2
6.452964883609546,94.75468522777653,71882.19934683535,4.140616768904083,2
21.84859820102128,39.915405843257744,263622.7142883989,2.4727680393387983,2
11.063585901561149,36.62015614934405,930589.9909583057,4.282658369488124,2
13.881492710324638,64.09577435916087,1419611.9859934296,4.313028336220987,2
28.756794093512262,91.4918086537932,444404.95417051815,4.6306809424555215,2
26.514931448572582,14.211285669040313,1293053.7488771111,3.158292807893062,2
5.863116671431495,6.37766446617323,569001.3537712645,3.8240013146099354,2
1.2592038630083764,79.83429927328405,1281911.4118579521,1.8077338100293774,2
14.45269242497381,86.90247962904994,1550572.5747676308,4.983788926923772,2
20.228843118073723,32.73521108674691,1478374.3298634442,4.344256498239926,2
9.821072922401163,27.13069677619387,586109.0558201014,3.5625634764369707,2
19.695042131619342,71.10584807795037,896581.400823421,1.8604821561135725,2
5.035447590096721,62.81318558531473,93828.89072188167,1.717260127673074,2
1.6215019149681207,14.357569847362992,11976.175576828262,0.779191778369287,1
1.0808042966371427,21.630660454186703,10619.431344638917,0.7975278520084952,1
1.300527251728334,17.7543096011144,18892.19296162943,0.7428076580785553,1
1.3726067137625433,10.146539833661404,948.2168790603296,0.7761209344816489,1
1.6337389570024856,16.98394424499717,1562.9736930311346,0.8140559485130898,1
1.8784758131074286,21.670736127693832,16099.322790529986,0.9723827940832441,1
1.5793081768815322,21.935882310022905,17395.417500568677,0.8256129370608427,1
1.770582571837382,16.297483692382247,430.6335580165436,0.9929924170949082,1
1.090695754514315,23.752960016979312,18844.617407557667,0.952338106969083,1
1.050754600254665,11.686978999243458,22015.542248742593,0.7427238724556224,1
1.347050598059302,19.769797180082502,12154.487620519392,0.8738558447164937,1
1.3023300423608974,20.136477632330905,10791.7137349649,0.8041476540028063,1
1.1511663988566205,18.887830538788624,2659.0246849149175,0.8737061916534525,1
1.0554827253617491,20.422824499488343,16382.575470185815,0.7461710450960188,1
1.224741021193719,23.98110298664182,9339.34584958528,0.9601817738265765,1
1.1531877043128458,22.463014613057414,19164.158649859983,0.7837815832011552,1
1.3409096337947268,14.201419983627325,15667.171771951847,0.7505543868157096,1
1.835451057771955,18.37363124995306,3615.5467789299364,0.9129750697936548,1
1.3173270599429256,17.70303626910576,3303.4670116568227,0.8831272812213359,1
1.09147637948411,23.233928413037937,19090.966598624942,0.9795866144954117,1
1.3922636339327412,9.56506783481268,13166.465971870937,0.7616933591743641,1
1.433095980677646,13.720262833675214,12154.644245603133,0.8772403912379236,1
1.8290196530822773,22.05649017851419,9552.542883802795,0.8260978956996367,1
1.4420482786098296,23.00360790478634,15730.2336615631,0.8713988857093788,1
1.036907484445858,20.96520684185134,21140.41724045542,0.7974631632358342,1
1.4416493899038887,22.970603398252862,23037.747765350927,0.972760211706727,1
1.3512441080469593,12.975560526699178,5051.343742353827,0.8159183414921741,1
1.1257441620695436,12.771830101089932,23116.721263310294,0.9129014401453599,1
1.7646343447325297,17.968997228000234,10314.351952915948,0.7969058259670552,1
1.1718451498968196,19.612344912007252,2115.497197735238,0.8375657619506032,1
1.573630493699027,21.716360855289388,4403.024354807872,0.9842618086785219,1
1.8392346331387355,17.834040814978927,4884.740660498081,0.8883415495717297,1
1.3035349543747072,20.811078150786496,8299.409632920422,0.8160185321450533,1
1.7051258146165245,10.192423882756794,4746.52327700034,0.8483222087169915,1
1.9277420524002835,19.897949075427075,20132.047531543423,0.8431680284051577,1
1.82466139178661,19.969977757362493,10342.941104503476,0.9909186077770153,1
1.2141421882769974,17.704534054884007,12907.784030166094,0.8826264774852753,1
1.9544821181673564,17.019066214625433,3122.8988194092954,0.8468934102409118,1
1.5075450837630107,14.851981027852224,12418.578807905367,0.798800902060536,1
1.7122469420895026,22.14930197442565,15251.1832316593,0.9305823771440463,1
1.7986434624392023,20.359142226981326,21499.27332601742,0.8792589759181081,1
1.4599286073588043,19.08162262452082,5311.052618166971,0.8684778172699783,1
1.75832496415134,21.141946085824326,3082.6102637370277,0.796901142642986,1
1.495422062547132,16.630158437944807,16932.704751056845,0.9683355984315816,1
1.455487059655424,15.736241762252668,11620.178688152339,0.8100318621940084,1
1.5878261579790176,23.89048934298044,10871.101792100048,0.8294578975501277,1
1.7604689996926175,18.784303660698086,729.8127132368079,0.92724672594123,1
1.0416450932544414,20.667070308184524,13265.699385669299,0.8001098773980053,1
1.918936762086942,23.1753512686654,22081.87432758719,0.9836336758040667,1
1.3641547417191662,15.931190156367796,23312.8921428059,0.9037253511961599,1
1.172168850198446,22.23371429498149,10802.289904918103,0.8320291455236316,1
1.7804774685221867,17.657772440629905,13235.116681581658,0.8159556923772511,1
1.8523479292009584,9.376593289301672,22140.63060931265,0.9261930393113456,1
1.4414336134309167,21.77637508826441,20193.10139624413,0.8255769483833006,1
1.796136471779013,21.699494228167175,13321.291952256744,0.8015553983317095,1
1.3964905283134432,23.662766378260418,10321.363256397231,0.8343732995481711,1
1.703139569671401,19.780003709960923,2118.030162217623,0.838403202258676,1
1.2685550253886206,10.426138768388732,3365.2433535996256,0.9801453614095305,1
1.7358063506743124,20.260691690833255,20628.59730503864,0.8030548878432269,1
1.4579873957233533,19.415267906294467,11177.419786116025,0.9300497205184152,1
1.8955625125384077,19.60412853374517,11177.053016847161,0.9022904247049128,1
1.765767588897694,22.532748322385633,8006.836267475341,0.8495672357575509,1
1.8233414057117543,11.125688929364696,17272.342637561585,0.996570646055722,1
1.4221478001634964,14.672791310041319,20277.298312221385,0.8437161080192674,1
1.337679644536431,19.493363179162973,3317.48923243646,0.8337971739696064,1
1.0476098668056484,11.411050689940346,20257.47879844733,0.885681434725273,1
1.182245740937232,9.390816151160694,5679.450618683226,0.8576836099249491,1
1.7288009183928454,10.445715322135786,22442.742483880018,0.9825564936249067,1
1.1916278682641175,11.322954662516294,6102.928566910991,0.9316142439496454,1
1.9697780025242455,10.098351124900804,2755.6005555400016,0.9042663929251883,1
1.3948695813285252,13.082527132406423,12746.779378261004,0.7827670409509088,1
1.5570413248525887,17.01380140674309,5329.168057892561,0.8118720939729527,1
1.3637830534977775,18.513178958377885,6198.452169784187,0.9365814639838063,1
1.041860610994855,9.892702137260901,19933.77331951847,0.790379888670444,1
1.2607373918662863,17.11438329137767,17769.932649266586,0.7528052322956361,1
1.2966707372141526,19.172063303645945,4667.422368387993,0.9698432521788017,1
1.9208302052615385,18.052892902297707,8282.201103928117,0.7998181581277932,1
1.7022766340213522,16.189262682668797,21571.20858864365,0.8523038374884065,1
1.3043745052231372,15.250392655318208,11326.04610389373,0.8040800494419975,1
1.1663830474531562,16.857687210507642,16422.516205225154,0.9876796373383916,1
1.4534012772222198,21.299899436633623,13210.82603562963,0.9652337489984248,1
1.3513095541338864,20.906276784676713,6024.378840874398,0.7855712190417206,1
1.1129228968176774,19.31799489006962,6481.01681945061,0.8618586654982552,1
1.1116943059471385,16.298915491692604,9542.99589304948,0.9833356476185596,1
1.6829464421650613,9.280142536078651,9313.239613277212,0.7667311699444335,1
1.0167206665996475,14.983057905804408,3958.0468026633584,0.9926515262169691,1
1.36926734192251,14.966533737728335,7440.263714931826,0.9865507509712039,1
1.5763504416278957,9.564283061372674,10141.849728811056,0.9810659514444945,1
1.6958922174181588,9.371821347244236,16690.44428427842,0.9064647641536212,1
1.0104775322744222,10.893493939744236,22290.990933747165,0.9321724327042866,1
1.5007562076253032,9.644117845261743,18350.14091350135,0.8102200023420835,1
1.5939827409372103,13.53550161007179,2503.7415325263646,0.794467556991819,1
1.6638975996068046,20.80762299389018,17826.725375639613,0.8439990131269938,1
1.5989798282524221,16.936799412842454,11374.01772083399,0.8101295579634303,1
1.832945524938594,13.57191282826585,8532.345061613914,0.9525073843310434,1
1.2789201384030484,13.587880354723197,5247.303137620878,0.9293222176958014,1
1.4333293984910727,13.908027959287548,18185.711107115814,0.9101797446948331,1
1.6041925735073277,13.301975674382094,15982.070315067382,0.9963355211436078,1
1.1761668084785815,17.621381549310676,15181.524890192131,0.7675958071173554,1
1.2217251723694456,12.302829618144658,7705.566322008653,0.9302843871074487,1
1.191259872812533,13.234472390943779,14787.816298200396,0.7784048377735646,1
1.1683698921038261,22.461112677006373,7444.402964794975,0.8882125455778235,1
1.5880922003176892,14.397741744342277,5928.305213068833,0.9711004305144788,1
1.1722366428294402,15.1296888696619,14776.417201824543,0.9595039735481433,1
1.9738612282628085,14.17642238373007,3633.7803833842745,0.7768183098903904,1
1.1756703388567178,16.7929991637981,4935.861394166415,0.817293997082939,1
1.0389361707188014,20.74446356060173,16939.143414479473,0.7818324568191686,1
1.9586780470043936,14.19124360995318,5494.688321350172,0.8214316342471665,1
1.6608750935358587,21.663439595342417,7196.317028276483,0.8037390098797867,1
1.7408764877246028,21.512599490818616,17394.524716469496,0.8284456136040081,1
1.6033266449028334,10.128148109537673,14608.94821419013,0.9870915228950927,1
1.7761265257670416,21.130284432390024,9834.77184253367,0.9946217593073869,1
1.2460074870518778,19.632397283494406,19039.495490400142,0.9859590948210945,1
1.4953079495553872,12.926976727526414,13962.49863737099,0.869276306802556,1
1.9948902057369096,10.139723261901768,1363.8407527064307,0.8229487448478605,1
1.311096791618689,23.399142756147842,6965.095074692781,0.8639557789261642,1
1.1902974816351808,9.17191987340336,15067.46739675877,0.8199197347785161,1
1.3113682002302842,13.048155660376484,6531.439737560663,0.7576474591169916,1
1.719057992567365,12.704938766999774,21226.84859039306,0.8912328724130603,1
1.1398042733762976,23.46788173049487,2918.41776266383,0.8582208089398571,1
1.3959641094072774,16.513818838922433,17467.009684197703,0.9545448319687779,1
1.2630290836110691,13.341787867902305,14858.508812098047,0.9654574580378702,1
1.3563670694044716,13.705789590432309,2192.900026334863,0.7998646798677996,1
1.508280548438468,14.176213050331182,20019.270965455107,0.8238420327128179,1
1.0535732274407397,17.606976174321645,14593.21128285053,0.8560407917452586,1
1.7122480506416262,16.245619072086036,20866.64025733814,0.8235880777334474,1
1.0316651978719196,10.709119542541558,8116.950525514472,0.8073278254522682,1
1.376080937973363,12.185059126839526,16095.49531786496,0.783891605433939,1
1.5726341821125263,11.7185116439383,267.68107851827557,0.794845737213948,1
1.1975301476765448,14.053958924823071,778.4502920651121,0.9200793469650346,1
1.545752069574601,16.06422309936358,4073.1523728978186,0.8099867495374505,1
1.1108892265255523,12.813606840462999,7837.161288566268,0.9602170389197893,1
1.5387065305904466,17.510254213798895,17231.130780770938,0.9864849428568033,1
1.3148669699355884,18.86326342736809,7762.88290436426,0.906280443721742,1
1.1193471275906863,16.18842876569972,3628.5233682477756,0.8457380088888268,1
1.1582733099269595,20.9627989787628,11468.5921889525,0.8426035388787537,1
1.2570448665896636,10.490611458343468,3284.7405789171057,0.9625959425207482,1
1.2283266573118532,13.349444064815817,2759.5353688802506,0.9080189770534681,1
1.4699279733334571,13.45866567343902,19838.72637660939,0.7512121846632339,1
1.403566450484313,14.05882143242492,14439.168645466347,0.8084479314513435,1
1.9465214149428962,18.21854025049466,8897.913189001987,0.8663244771713683,1
1.4219112902222986,9.75429319648887,989.8781311361724,0.9060379212323371,1
1.202997399543559,11.86595720323044,15655.996815082193,0.757424027258128,1
1.2825635716097934,14.545224420476048,16040.99244841051,0.764342678394724,1
1.0660661345776938,9.094752833914029,9640.604586931404,0.8449925102508565,1
1.3279992880680975,20.32440733608405,2968.036434507486,0.793174324301118,1
1.2506229480761628,22.20353966963029,19214.71387880984,0.8416963649783578,1
1.1413830353204277,22.491074539787242,18413.942019976115,0.8095645529056221,1
1.9936196265203603,20.571403885622225,5862.9425295445935,0.9622960183111591,1
1.2186354379938988,17.63782207162295,15083.689955192078,0.9201884854336875,1
1.8653205961377575,23.34927035824866,21004.054874698424,0.888412319676011,1
1.0035274763384656,22.384527637283426,7609.834421497937,0.7627186339570095,1
1.8142295848537855,22.037134600728272,7487.502783884046,0.7632156944130319,1
1.3945931356528252,15.874162723153267,7124.383624135743,0.7773907016178979,1
1.0491135594652061,19.803718801462963,2040.6633479724019,0.9798627345625172,1
1.161208145280717,23.77804615710256,6938.815404279537,0.914821950468443,1
1.6054649644478438,15.179625458059801,15376.099166527922,0.9850924929814222,1
1.7552151649088672,13.11649710160512,6030.107417106079,0.840968834414753,1
1.4966781910991969,15.992009922898838,5384.912320491961,0.8384363946597684,1
1.7178709655784994,19.511713952256486,19826.813916892315,0.820647212208763,1
1.2750058008861795,17.815748085294516,9444.979786090493,0.8791396679083248,1
1.7178273325428706,9.00547023034112,17730.409467205238,0.870012414563877,1
1.3740108903941253,17.88507283668214,11399.518455546398,0.8517941560049759,1
1.4698743825901857,14.745006673652703,12204.076260261003,0.9015948420961316,1
1.1341019794837557,21.905247381490025,21905.011156567805,0.88298736471999,1
1.3453401173627664,10.675839562829491,18324.60173841045,0.8349816858834923,1
1.4529062332610974,17.565347356469026,12044.748752593154,0.8322464336038613,1
1.0735473072640174,14.576654259252287,3003.581628449526,0.8681658172616954,1
1.992076771299081,16.875939307685,20417.652247571954,0.9306677137506163,1
1.897937272233193,13.198582376229787,13050.066633092478,0.9318232354704219,1
1.456987805267228,19.661569750100607,5712.056232262547,0.9935406305609289,1
1.380880905972489,19.811713939048055,10463.51817215573,0.9440604930571896,1
1.2752602985006367,13.677029115601087,1641.97866130487,0.8374159531362417,1
1.0545105328286448,22.758730240579656,2169.8404977104947,0.7827379398696727,1
1.6926278888835187,23.19765682096451,20132.772248168752,0.9243658652278429,1
1.175361430890384,11.874675278195156,16103.322790249558,0.7784584738928227,1
1.0747333260257876,14.86048764079169,13856.7193013828,0.8519594870905378,1
1.0892337072733111,17.75558322885152,10631.276921261435,0.7592736005238664,1
1.36962461042249,10.572691711503714,17120.780012309304,0.7532581309230897,1
1.7597370619198498,13.830932561491515,8093.247768597781,0.7601289257779873,1
1.2372859183291376,10.154779672242265,452.4377948186458,0.9516265343872496,1
1.5868104489825887,11.33365253783947,1469.9083541640043,0.7473129075989859,1
1.7151782278575483,23.051871493798497,19160.864714681502,0.8696796705638126,1
1.4210739919995348,14.179212679678162,13711.012435570303,0.9590325745913839,1
1.4302317240880953,18.096803298592718,23888.299750418555,0.741835189254994,1
1.2804773595211552,10.2125513447502,8287.168576604301,0.7960887131637668,1
1.4033533803064353,16.780381423447288,14998.105851611377,0.8863785472575432,1
1.611786225966079,22.139874979593664,9055.266797600709,0.7799594738246778,1
1.0666731939855238,14.928772155682775,10838.320924352514,0.875894048081471,1
1.5129571014219747,14.241935807848554,13903.493932286308,0.8837756973850578,1
1.6661368404992063,12.443944129194954,5812.232634239613,0.8383321742118427,1
1.8321181945845146,15.38898707277992,21280.476808925654,0.9006748652378542,1
1.580905219390479,18.494932168443793,13084.305549104969,0.7993093881551467,1
1.199325059244139,9.474821085991554,14103.396666431374,0.8052840474316953,1
1.9102594427463602,22.117860944312753,5274.874448601971,0.9692842623265245,1
1.4657693359228374,18.406241891165383,22440.619682304234,0.8723653187832743,1
1.0426207847309583,17.296747756093005,9150.495376159302,0.9663574315643222,1
1.6547393657679383,10.201481668340625,2939.338379855531,0.9324857316730696,1
1.5975815256489798,16.03758872091828,10433.775934133957,0.9221851991851017,1
1.9125641063468146,13.589813181784669,7443.855075686916,0.8153267354828744,1
1.0093873423712434,19.400740110596843,3286.5879245150472,0.8606473493633406,1
1.0544564434023542,18.098273109699768,8266.085137424869,0.8570075313049089,1
1.1908820174768517,20.948674068658836,7400.4604559965,0.8232956243209869,1
1.228085168788041,9.476243950559699,19188.87278594181,0.8089966908250015,1
1.2220430900764225,15.220399052340227,9991.395622065222,0.9809256673230431,1
1.664341031873712,18.071355682551598,13694.342199608185,0.8783483482031206,1
1.3407547625763214,14.750464596118901,23788.27823687235,0.7693770892654834,1
1.2004221198617122,22.031880923221436,20558.49350963197,0.8931127803606644,1
1.5676111211357615,17.95167230563085,5624.313021689447,0.7493839943211587,1
1.461361130922032,21.84995502450703,16509.309553758027,0.9521887543106079,1
1.6518321677802625,16.67126357395354,5657.06521997066,0.9303585824928808,1
1.8085867189760898,17.951308791274002,8354.911330367904,0.8648825759760277,1
1.0297057080594376,20.980152043842523,23825.342367363493,0.9346879135455932,1
1.881914722588585,14.984425622143801,23635.73380109892,0.9949109320902491,1
1.2765713126520661,17.674374212735625,12828.611579233131,0.9464142996402413,1
1.5555515196537162,18.04051993008156,12117.782144289353,0.876051440892845,1
1.508777342375981,14.40526558250787,2641.266228612602,0.8027944317769108,1
1.2534471610452305,23.949401234569777,4191.16343272686,0.8480075056656354,1
1.2628431934367672,19.200076689949007,11733.649197079241,0.9566990619358366,1
1.2768129764146363,11.489005547396783,5301.36809104792,0.7731294329286429,1
1.9937398773435047,20.375089654963794,1557.3234529532112,0.9047511951402797,1
1.7527723753279723,10.318621982422119,16168.70338120689,0.8200572535559931,1
1.772557502551333,14.446363570704111,4849.1144102738135,0.8180566776534599,1
1.5669371452518968,17.477332506266325,18235.27053458696,0.9196455017045281,1
1.6973642206927273,23.770787799781186,4422.211270277892,0.9619228052184998,1
1.375061535177716,19.425184550934986,10631.046883692397,0.916930646665314,1
1.8410332714262891,17.755114513582974,20437.670587376593,0.8490752503094713,1
1.7059087754674613,21.171079366911425,21103.89858764591,0.8696888458669823,1
1.7080108023641585,18.476310073882473,8490.140861567574,0.8792875606111965,1
1.9100406937993557,15.455069201553865,9626.30930458804,0.761376158574713,1
1.6930854720272452,18.546708088441108,10331.409764208734,0.7833049803056247,1
1.2340884935317749,17.25474315683686,2159.5218661903673,0.9483982711338979,1
1.2056779233152382,10.643707547436815,8573.031706706457,0.9100601331282421,1
1.479101153418871,10.67854415275727,12540.15362280682,0.8416818983014757,1
1.3102848226345505,22.251963215898684,18113.015862859138,0.9198618962764634,1
1.3141952470514184,22.576394781806876,15231.813208007485,0.964929796543089,1
1.9627120296454246,10.638059273782638,9166.891702465298,0.7599725887956227,1
1.6457781654677495,18.10290257182157,9255.986492705082,0.7899615805237433,1
1.334082365923991,16.52081862195306,4208.992333604643,0.9446726945254855,1
1.7447223091760684,9.107964859255022,7286.02716576425,0.9507247944900765,1
1.5222244927692432,19.724276665231837,6406.4562944995905,0.9384175026451256,1
1.5666053551136856,15.733434626245296,2483.176170712723,0.8069639467251938,1
1.9454193544793825,11.395098059790936,16419.814569209855,0.9917824386281902,1
1.6940537696351963,22.213704748716356,2070.836891747752,0.8782567266600785,1
1.1973025485430107,9.909224685295952,20050.126624254346,0.8420537127087596,1
1.1537448522527662,9.129719701683555,22797.9894323865,0.9353414536091604,1
1.1823937084513174,9.280104979287849,2280.8423992024136,0.8647188257654095,1
1.6577922650380852,19.801192234540167,23266.667339772575,0.7897202185079756,1
1.241370171712322,13.42899379693187,20553.416570705947,0.7558789930450301,1
1.2854513927513214,19.298955278186057,6391.854675281041,0.9774765731582186,1
1.1930541413454292,10.571483302581097,21678.871141888027,0.7697306348676143,1
1.5134503149734966,21.112903101713805,7557.298879017907,0.9240134507214254,1
1.189540823675431,11.204728530314734,3148.183960352613,0.7728302697110079,1
1.3864146227381995,23.344740436511522,4439.790709417383,0.8459901533294835,1
1.97108326367852,11.77206285966575,13946.666183743035,0.9511446331663034,1
1.5086681311287427,15.63674225488305,11591.76208936178,0.967727146378142,1
1.4576506072417867,19.43458463166605,7137.413327884038,0.905250526519839,1
1.801929879904312,15.603308402883384,23098.304201930503,0.9058612158465944,1
1.0957123224204501,19.448050582492343,18448.584590164766,0.9440998205528994,1
1.311285675004476,20.879101085560727,1649.8942122944247,0.927233091889636,1
1.5397379480950235,19.33615175002594,9012.129628404704,0.8659869539255831,1
1.2571836645733956,21.014213456289653,23390.51116394154,0.9521772959885056,1
1.3897131301920833,14.805496856560978,722.90600772049,0.7888128019644521,1
1.3104685461817729,18.826098235870425,2853.381012496761,0.867338992533358,1
1.5002616629072416,11.301026428840103,15962.939594368958,0.7866100405870237,1
1.0406239688357455,22.47395355058792,714.7764157735202,0.7967024212892245,1
1.6836156402493816,15.6349564835235,11942.263453510064,0.7974259477389155,1
1.8484092012515332,15.70691150389283,15205.919976023939,0.9894028502381385,1
1.0641142441904918,23.201236882798753,12689.175903726966,0.8470074348568101,1
1.6446704779054289,23.776768056581094,15686.339271479968,0.8459156608051517,1
1.6391642404232327,14.019411321024958,8585.805172321916,0.7465270742130078,1
1.0726539213431083,22.196140695850374,18545.985724084287,0.922042993603869,1
1.6056547597773592,12.546945202217326,6060.430225041904,0.8608532443920043,1
1.8548718967614852,15.083178141410253,11409.751329790892,0.8009581984642333,1
1.821470283284909,10.196057009296322,13121.154329510591,0.8395099629741634,1
1.7961319848256962,14.340597845815743,8046.501677250835,0.7440794067717751,1
1.6599207039304154,20.670275279338487,7140.075036979435,0.7670544398246354,1
1.4270403560789364,21.82106519009574,2088.641428852012,0.8397718903950645,1
1.5773258327625026,15.918389197373905,17210.107943240346,0.9544582208130377,1
1.745021343505715,10.705614140628025,9101.144813265399,0.9324317491224491,1
1.4054585296247226,14.606030202708368,16470.230865439997,0.9593721750119134,1
1.5519470640465258,21.783933207699924,15420.809523153494,0.9927384204799343,1
1.628483524161458,16.137245691466767,21176.620686162227,0.8667086936929347,1
1.4834271582396306,22.651234998725222,17812.06232033199,0.7460582283253155,1
1.0912354957888555,23.47947362396802,23491.42231695565,0.7720391616510719,1
1.5611479443517315,9.770524585667427,16440.603486816326,0.8526910282889912,1
1.2544933246536485,9.085641327236507,3281.1981862133566,0.9370383080853435,1
1.3064903980528282,10.964288551600605,1718.228051540694,0.7541427356051293,1
